id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
4720293148623081,L8vUSAbfX,1680383780,格桑察悟,抵制沃尔玛、抵制山姆！韩国乐天集团就是被中国人的态度打垮了！吃中国饭砸中国锅！不允许！#沃尔玛##山姆退卡#@中美聚焦#中美贸易战新主张##如何评价山姆退卡潮#,,,中美聚焦,"沃尔玛,山姆退卡,中美贸易战新主张,如何评价山姆退卡潮",0,0,0,2021-12-31 02:30,iPhone X,,,,,普通用户,非会员,0
4715701182662899,L6AsubaJZ,2957309705,张翔David,#微软将关闭领英中国服务##中美贸易战新主张#本周我的领英账号关停了，虽然提前已经看到新闻预告，但是仍然感到太突然，没有收到任何正式的官方通知，我的多年创作的帖子和文章全部消失，也得不及备份。领英的社交功能有很多优点，可以免费修改帖子的内容，速度很快，不像微信好友多了就很卡。我是2012年注册领英账号，目前已经有3万好友，近十年的耕耘付之东流，希望中美贸易战早日结束，这样两国网民可以更好的交流合作,,上海,,"微软将关闭领英中国服务,中美贸易战新主张",0,2,1,2021-12-18 10:23,真我Q2 双5G手机,https://wx3.sinaimg.cn/large/b044f709ly1gxhrwtxoqbj20u01t047d.jpg,,,,黄V,非会员,0
4715445434713436,L6tNZjMba,2022236105,韬略阁-数字投行,美国商务部拉黑34家中国实体#制裁##中美贸易战新主张#,,,,"制裁,中美贸易战新主张",0,1,0,2021-12-17 17:27,荣耀V30 PRO 5G,https://wx4.sinaimg.cn/large/7888dfc9gy1gxgyi4i2z6j20u00pt43c.jpg,,,,普通用户,非会员,0
4714612899186956,L689bCxWI,3051609332,手机用户3051609332,#全国两会##中美贸易战新主张##丰巢#@河阳向阳花@微博热点@南昌指示科技有限公司@碳达峰@晓得@微博行动派#国家综合立体交通网规划纲要#@余建勇不吃饱v@白菜喵呜菌@携程范敏@国家发展改革委@第一财经有看投闻泰科技sh600745,,,"河阳向阳花,微博热点,南昌指示科技有限公司,碳达峰,晓得,微博行动派,余建勇不吃饱v,白菜喵呜菌,携程范敏,国家发展改革委,第一财经有看投","全国两会,中美贸易战新主张,丰巢,国家综合立体交通网规划纲要",0,0,0,2021-12-15 10:19,HUAWEI P30,,,,,普通用户,非会员,0
4704101814504241,L1IHPiTL3,6023108601,一鹤风水堂,中美视频会唔时空八字，胡乱猜测如下：年为美日为中，比劫重重，围绕核心钱！辰辰丑互动，彼此伤害，大家都损失！辰辰丑应该是三方，己坐亥，己为丑出头之代表，己受益最大！一阳丙高照，应该为俄罗斯！亥中甲（武器）克戊，用武力威胁！最终戊还是不得壬财，保守自己的癸财！癸向戊正财得！壬为财为利益该为谁呢？为水可能就是TW问题。感觉解决不了！官乙无卯体，维持不了自身利益！丙体辰该为第三方国家。辛为丑食，丙和食，即他们意见可能达成！最终钱解决！正式丙和辛，乙官不至于被团灭，丙辰难道为ELS？戊辰为我朝，戊坐真体，还是有气势的，态度硬。争夺就是用亥财，核心亥财，亥自天来，不会出自辰，也不出于丑，辰不过想收他，丙辰为ELS，其丙牛！如果选丁巳，估计…就要动武了！这次达不成意向，达成部分就是丙和辛……#中美高层战略对话##中美贸易战新主张##中美关系#,,,,"中美高层战略对话,中美贸易战新主张,中美关系",0,0,1,2021-11-16 10:12,iPhone客户端,https://wx4.sinaimg.cn/large/006zClGVly1gwgrojq82rj30n0115gv4.jpg,,,,黄V,非会员,0
4700923236455046,L0o15r5fE,5591989160,借一缕阳光可好,美国大豆出口协会：冀中美贸易互利共赢#中美关系##中美贸易战新主张##国际贸易#L昊子论点的微博视频,,,,"中美关系,中美贸易战新主张,国际贸易",0,2,0,2021-11-07 15:41,微博视频号,,"http://f.video.weibocdn.com/o0/444PDLRVlx07RcOKzkIg01041201cJak0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1763207600&ssig=4idVvfnmw3&KID=unistore,video",,,黄V,非会员,0
4700257072187087,L06GD9aXB,7274787092,漫风月,龌龊伎俩全部失败，美国大量印钞坑了自己，戴琪称将对华减免关税#美国##中美贸易战新主张#L大码马虎虎的微博视频,,,,"美国,中美贸易战新主张",1,1,2,2021-11-05 19:34,微博视频号,,"http://f.video.weibocdn.com/o0/6DxKNhymlx07R9SWb0Tu01041200Xxye0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1763207600&ssig=EMpwmu4je0&KID=unistore,video",,,普通用户,非会员,0
4699864350327045,KFTVx1n4V,1254389743,环球商务客,墙裂支持多多买美国货，用美国货替代其他发达国家的货物，只有美国不能得罪，只有美国才配做中国的对手，哈哈！btw，美国抢了很多西方好朋友的中国生意？or中国把自己的蛋糕做大了，可以分给更多发达国家吃了？#中美贸易战新主张##反击贸易战#,,,,"中美贸易战新主张,反击贸易战",0,0,0,2021-11-04 17:34,iPhone客户端,,,,,普通用户,非会员,0
4698005838497492,KF7zVzEAk,6611096981,金陵郭健,"#中美贸易战新主张#用中文说的与用英文写的，还是存在着翻译的“渗入和提取”特征的。人类用各自语言表述做出的每一种解释，都会受到解释者不同的主观意识控制,每一个人在理解与解释时,都带有自己的认知方式和认知经验的痕迹。//@静娅博士:所以美国跟中国这个贸易战怎么打？肯定要妥协的",,,静娅博士,中美贸易战新主张,1,1,0,2021-10-30 14:28,HUAWEI Mate 20 Pro,,,,,黄V,超级会员,1
4694691767388097,KDJmEuZYR,1618626114,新时代中国外交思想库,#中美间贸易摩擦##中美贸易战新主张#【美国对华经贸政策伤人更伤己】今年10月初，美国贸易代表戴琪发表演讲，首次阐述拜登政府对华贸易政策愿景。令人遗憾的是，美国一方面称无意“激化”与中国的贸易紧张局势，另一方面却无视美国单方面挑起对华贸易战引发的恶果，无意于采取补偏救弊的建设性措施。如今，摆在拜登政府面前的是一份惨痛的教训——穆迪公司调查显示，对华贸易战让美国失去了约30万个就业岗位，平均每个家庭损失约600美元。美国对自中国进口商品加征的关税中，超过90%由美国企业和消费者承担。无论是惨痛教训，还是严峻现状，都足以警示拜登政府：如果执意推行错误的对华经贸政策，不但伤人，更会害己，可谓有百害而无一利。尤其面对疫情全球大流行给各国经济带来的严峻考验，如果一味叫嚣“脱钩”、编织“铁幕”，无异于自绝后路。详细阅读>>O美国对华经贸政策伤人更伤己,,,,"中美间贸易摩擦,中美贸易战新主张",0,0,3,2021-10-21 11:00,微博 weibo.com,,,,,蓝V,超级会员,1
