id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5112240367209219,P58qwufrJ,7963758244,智慧勇敢的敏小天使,"#生活手记#多年来中国对美贸易顺差的重要原因之一：ChinaknowswhattheUSneeds,beforetheUSknowswhatitneeds.在美国人还未得知自己需要什么之前，中国供应商已经知道了美国人需要什么。#外贸##中美贸易战新主张#",,,,"生活手记,外贸,中美贸易战新主张",0,0,0,2024-12-16 16:09,Android客户端,,,,,普通用户,非会员,0
5111935542231914,P50uS9mCC,1595780944,明朝网络老兵,中美科技竞技场的新篇章即将翻开，我们不再甘于被动防守，而是要发起一场漂亮的反击。提及此，不得不谈及的便是美股科技界的领航者英伟达遭遇中国反垄断调查这一事件，或许不少朋友对此事的来龙去脉仍感困惑。英伟达，这位AI领域的佼佼者，当下美股市场上的璀璨明星，何以会成为中国监管机构的调查对象呢？#贸易战#英伟达#科技战##中美贸易战新主张#L明朝网络老兵的微博视频,,,,"贸易战 ,科技战 ,中美贸易战新主张",0,0,1,2024-12-15 19:57,微博视频号,,"http://f.video.weibocdn.com/o0/t8gYmwWslx08knQidlvG01041200azn40E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763142465&ssig=3NlBjy%2BSdQ&KID=unistore,video",,,黄V,非会员,0
5110600914698972,P4rMfjIpS,7890971199,摸鱼墨斗斗,#中美贸易战新主张#其实贸易战一直在我们身边。我为什么这么说？首先我们聊几个事件场景，之前几几年的时候有次大停电，白菜趁机涨价了，然后其他菜品跟着涨价，其他各行业为了应对买菜所需的收入纷纷涨价，最后简化一下场景看看。假设全社会所有开支翻一倍，而所有人的存款不变，原本流动的资金现在只能撬动原本一半的资源，资源流动减少，人民的生活水平下降，人民币购买力只有原来的一半，严重贬值。从这里就可以看出，资源不变的情况下，用面值总额更小的货币流通，货币就越值钱。那么我们再看看美方的小费文化，在原来情况不变的情况下，部分有钱人多给服务员一些钱作为小费，其他有钱人不给反而显得小气了，发展起来后就像上面的“白菜涨价”，在餐厅吃饭的消费凭空提高了，表面上看暂时服务员多拿到一点点钱，但慢慢的就会造成美元的贬值，这就是我们通常说的“通货膨胀”，作为交易的货币面额增大了但是购买力下降了。其实肯德基这类食品将连锁店开到我国就是国外对我国的贸易战，市场上十几二十元就能买到一只鸡，两条炸锅的鸡腿腿配一杯可乐和一些炸过的土豆条就卖到将近50的套餐，其实是变相的将鸡肉涨价，巨大的价格差会使人民币快速贬值，事实上推出的套餐只会越来越贵，人民币贬值也就相当于我国经济实力在国际上下降，而且之前马斯克的特斯拉工厂要直接将5000的工资提高到两万，实际看待确实是扰乱我国经济，不过在极短时间内确实会让员工逍遥一会。如果是当时看新闻的网友第一反应肯定是觉得马斯克体恤员工，是一个好老板，但是真正的市场经济不能只看工资，放任外企不加管控的结果一定是外企用少量的钱使人民币快速贬值，到时候美元汇率提高，外企开的工资所需的美金换算成人民币甚至花销比涨薪前更少，所以千万不要觉得涨薪是简单的涨薪。真正促进发展的企业工程都是提供就业岗位，努力使全社会摆脱贫困的工程。之前有名的“钟薛糕”事件，为什么央视要点名，就是因为这种天价雪糕纯粹是在哄抬物价，加速通货膨胀，其实售卖的就是普通雪糕而已。在新冠期间国家紧急调动猪肉满足市场需求，平息猪肉涨价风波也是基于事实对市场进行合理调节。现在来看，肯德基各种套餐的推出宣传是不是有笑里藏刀的味道了，贸易战其实早就在暗中打响了。,,,,中美贸易战新主张,0,4,2,2024-12-12 03:34,iQOO Neo8,,,,,普通用户,非会员,0
5110148396225394,P4g0nq7vA,7621384420,A水源头,英伟达被立案调查最高被罚50亿美元，中芯国际中微半导体华虹半导体南大光电全线飘红#见证历史##中美贸易战新主张#,,南平,,"见证历史,中美贸易战新主张",0,0,0,2024-12-10 21:36,微博极速版,"https://wx4.sinaimg.cn/large/008jMyfagy1hwg5j7y9ifj30u01uo453.jpg,https://wx4.sinaimg.cn/large/008jMyfagy1hwg5jrlbddj30u01uo10f.jpg",,,,普通用户,非会员,0
5108991684249198,P3LUIhPps,7740691193,朱文晖,#中美贸易战新主张#美国“金融大鳄”化身财政部长，会对中国经济产生哪些威胁？#微博新知##v评智库#L朱文晖的微博视频,,,,"中美贸易战新主张,微博新知,v评智库",3,1,21,2024-12-07 17:00,微博视频号,,"http://f.video.weibocdn.com/o0/WjUBB87elx08kaxmrBCU01041201vqFq0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763142465&ssig=BXVtAbB3XW&KID=unistore,video",,,红V,超级会员,2
5108837972968520,P3HUNcsfm,1807452061,天匠手工地毯韩建立,到美国空运费，一天一个价，当前每公斤70-71元，600公斤的毯子发美国，仅空运费就是4万多元啊！我记得在口罩前，到美国的空运费，最低到过8元每公斤。再加上老特天天威胁加关税，中美之间的贸易困难重重，雪上加霜。#中美贸易战新主张#,,,,中美贸易战新主张,0,2,1,2024-12-07 06:49,iPhone 13 Pro Max,https://wx2.sinaimg.cn/large/6bbb879dly1hwbz1rjg1fj22c0340u0z.jpg,,,,黄V,会员,7
5107594400895373,P3bz23KVv,1497305883,庞亚辉的海阔天空,#这已经是明牌了！#一、禁止两用物项对美国军事用户或军事用途出口。二、原则上不予许可镓、锗、锑、超硬材料相关两用物项对美国出口；对石墨两用物项对美国出口，实施更严格的最终用户和最终用途审查。任何国家和地区的组织和个人，违反上述规定，将原产于中华人民共和国的相关两用物项转移或提供给美国的组织和个人，将依法追究法律责任。本公告自公布之日起正式实施。#中美贸易战新主张#,,,,"这已经是明牌了！,中美贸易战新主张",0,0,1,2024-12-03 20:27,iPhone客户端,https://wx1.sinaimg.cn/large/593f131bgy1hw80766u8hj20wr1g84ap.jpg,,,,普通用户,非会员,0
5107253545796986,P32Hgok3M,1497305883,庞亚辉的海阔天空,川普第一任期#中美贸易#，中国、墨西哥、加拿大升降幅曲线，如图👇在一个月后开始的#特朗普#第二任期，中美贸易又会如何呢？#特朗普第二任期##川普##中美贸易战新主张#,,,,"中美贸易,特朗普,特朗普第二任期,川普,中美贸易战新主张",0,0,1,2024-12-02 21:53,iPhone客户端,https://wx2.sinaimg.cn/large/593f131bgy1hw6x14dgyzj20u01cxdl3.jpg,,,,普通用户,非会员,0
5107086982383422,P2YmCa02i,3262984432,人大重阳,随着当选总统唐纳德·特朗普重新掌权，美国学界对特朗普第一任期及拜登政府对中国实施的“科技战”、“贸易战”等相关政策效果展开了激烈的辩论，以期促进特朗普对华政策调整。2024年11月26日，美国国际战略研究中心高级顾问兼中国商务和经济董事项目主任甘思德（ScottKennedy）在美国《外交事务》网站发表文章HowAmerica’sWaronChineseTechBackfired:AndWhyTrump’sPlansWouldMakeThingsEvenWorse，评估了美国对中国发起科技战争失败的原因。#特朗普2.0##中美关系##中美贸易战新主张#O速读美国顶刊18：对华科技战或将美国拖入“打地鼠”游戏,,,,"特朗普2.0,中美关系,中美贸易战新主张",0,0,1,2024-12-02 10:51,微博 weibo.com,,,,,蓝V,会员,6
5106097096492012,P2yC1reRS,2416783924,李小凭,#与你分享##时事满谈#川普上任恐会实施的计划！#中美贸易战新主张##新闻看点#👁️,,,,"与你分享,时事满谈,中美贸易战新主张,新闻看点",0,1,0,2024-11-29 17:17,广州超话,https://wx4.sinaimg.cn/large/900d3234gy1hw384mhivij20u012y10j.jpg,,,,黄V,会员,8
